beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
Root Beer,Fordham & Dominion Brewing Co.,Root Beer,0,0,"Soft, sweet and aromatic.",Big Easy,Canary Wharf,Greater London,United Kingdom,51.5064,-0.0194627,3.25,17/10/2018 12:08,https://untappd.com/c/664724714,https://untappd.com/beer/86865,https://untappd.com/brewery/940,United States,Dover,DE,,Big Easy,Bottle,664724714,86865,940,https://untappd.s3.amazonaws.com/photos/2018_10_17/43add48453a6bc8476ba80b70c512a46_raw.jpg,3.99,3.91,,2,0
Kosmic,Nirvana ,Non-Alcoholic Beer,0,0,Strange fruitcake aroma and drinks more like a kvass than a stout. Was ok though.,High Halstow,,,United Kingdom,51.4487,0.560946,2.75,18/01/2019 18:54,https://untappd.com/c/702072543,https://untappd.com/beer/2074309,https://untappd.com/brewery/338739,England,Leytonstone,England,,,Bottle,702072543,2074309,338739,https://untappd.s3.amazonaws.com/photos/2019_01_18/b1e3689be7625aaa6b686a8f21e24a01_raw.jpg,2.27,2.75,,2,3
Without® Gold,St. Peter’s Brewery Co.,Non-Alcoholic Beer,0,0,"Weird broccoli aroma and that dodgy sweet malt you get a lot in NA beers. Finishes much better with an interesting grassy, bitterness.",High Halstow,,,United Kingdom,51.4487,0.560946,2.25,20/01/2019 19:37,https://untappd.com/c/703318638,https://untappd.com/beer/2222408,https://untappd.com/brewery/2855,England,Bungay,Suffolk,"malty,sweet,hoppy,bitter",,Bottle,703318638,2222408,2855,https://untappd.s3.amazonaws.com/photos/2019_01_20/d0b5b43c295abbcb59453996983f0e49_raw.jpg,2.18,2.72,,0,0
Smashed Hops,The Dry Drinks Company Ltd,Non-Alcoholic Beer,0,0,Drinks like a nice radler.,Speldhurst,Speldhurst,,United Kingdom,51.1533,0.255635,3.25,20/01/2019 20:24,https://untappd.com/c/703348814,https://untappd.com/beer/2926816,https://untappd.com/brewery/411579,England,,,,,Bottle,703348814,2926816,411579,https://untappd.s3.amazonaws.com/photos/2019_01_20/281fa6beec1edb439f672b5ceaf2b622_raw.jpg,2.76,3.55,,0,0
Energibajer,Mikkeller,Non-Alcoholic Beer,0,0,Fading from memory...,Speldhurst,Speldhurst,,United Kingdom,51.1533,0.255635,,22/01/2019 09:11,https://untappd.com/c/703827782,https://untappd.com/beer/1417905,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,sweet,,Can,703827782,1417905,2813,https://untappd.s3.amazonaws.com/photos/2019_01_22/f0a706ca2c7d92962428a8f34a7ba0b9_raw.jpg,3.29,3.32,,2,0
Tantra,Nirvana ,Non-Alcoholic Beer,0,0,,Sudbury,,,United Kingdom,51.5641,-0.32331,3.25,07/02/2019 13:09,https://untappd.com/c/709532182,https://untappd.com/beer/2120605,https://untappd.com/brewery/338739,England,Leytonstone,England,,,Bottle,709532182,2120605,338739,https://untappd.s3.amazonaws.com/photos/2019_02_07/59734ca32501582a8c6b5e207bc6ad64_raw.jpg,2.23,2.9,,0,0
Cheeck To Cheeck,The Barrel Project,Farmhouse Ale - Saison,0,0,Don’t recall it very clearly but the barrel-ageing came through and I remember enjoying it.,The Barrel Project,London,Greater London,United Kingdom,51.4997,-0.0752358,,10/08/2019 08:47,https://untappd.com/c/789496451,https://untappd.com/beer/3282005,https://untappd.com/brewery/332289,United States,,,,The Barrel Project,Draft,789496451,3282005,332289,https://untappd.s3.amazonaws.com/photos/2019_08_10/6f73f58bfb9f3d4d7466b461cc3943d2_raw.jpg,3.7,3.71,,0,0
Barbican Raspberry,Aujan Industries Co.,Non-Alcoholic Beer,0,0,"Don’t remember it, so I guess it wasn’t great.",Sudbury Hill,,,United Kingdom,51.5571,-0.334599,,05/09/2019 22:20,https://untappd.com/c/801121241,https://untappd.com/beer/438221,https://untappd.com/brewery/4696,United Arab Emirates,Dubai,Dubai,"sweet,raspberry",,Bottle,801121241,438221,4696,https://untappd.s3.amazonaws.com/photos/2019_09_05/6c984f404e4b82901ec4742a8b03e31c_raw.jpg,2.49,3.11,,0,0
Barbican Peach,Aujan Industries Co.,Non-Alcoholic Beer,0,0,"Don’t remember it, so I guess it wasn’t great.",Sudbury Hill,,,United Kingdom,51.5571,-0.334599,,05/09/2019 22:21,https://untappd.com/c/801121965,https://untappd.com/beer/489221,https://untappd.com/brewery/4696,United Arab Emirates,Dubai,Dubai,"sweet,peachy",,Bottle,801121965,489221,4696,https://untappd.s3.amazonaws.com/photos/2019_09_05/55c7cb8c0d4224b04df12217cd3b94c0_raw.jpg,2.45,3.07,,1,0
Barbican Pomegranate,Aujan Industries Co.,Non-Alcoholic Beer,0,0,Quite a syrupy sweetness to this.,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,2.5,15/09/2019 08:12,https://untappd.com/c/805384983,https://untappd.com/beer/438222,https://untappd.com/brewery/4696,United Arab Emirates,Dubai,Dubai,"fruity,sweet",,Bottle,805384983,438222,4696,https://untappd.s3.amazonaws.com/photos/2019_09_15/eb32d9b8b9fbf8c7885c60be02c816a8_raw.jpg,2.53,2.97,,1,0
Barbican Apple,Aujan Industries Co.,Non-Alcoholic Beer,0,0,,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,1.75,01/10/2019 09:39,https://untappd.com/c/811733527,https://untappd.com/beer/568085,https://untappd.com/brewery/4696,United Arab Emirates,Dubai,Dubai,"sweet,apple",,Bottle,811733527,568085,4696,https://untappd.s3.amazonaws.com/photos/2019_10_01/e3bb8593dc538a1988f1e1dd8b0a3c32_raw.jpg,2.45,2.94,,0,0
Peroni Libera,Birra Peroni,Non-Alcoholic Beer,0,20,,The Castle,Harrow,,United Kingdom,51.5721,-0.339952,3,09/10/2019 07:56,https://untappd.com/c/814923757,https://untappd.com/beer/3043363,https://untappd.com/brewery/1921,Italy,Roma,Lazio,"malty,light",The Castle,Bottle,814923757,3043363,1921,https://untappd.s3.amazonaws.com/photos/2019_10_09/cde399bbc794cc7cd5d2c3e6f5f1775d_raw.jpg,2.31,2.36,,1,0
"San Miguel 0,0 (Sin)",Grupo Mahou-San Miguel,Non-Alcoholic Beer,0,25,Nothing much wrong with it,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,2.75,24/10/2019 19:25,https://untappd.com/c/821007256,https://untappd.com/beer/38198,https://untappd.com/brewery/4726,Spain,Madrid,Comunidad de Madrid,light,Waitrose & Partners,Bottle,821007256,38198,4726,https://untappd.s3.amazonaws.com/photos/2019_10_24/b630449005020fadf2a650b31f8359b5_raw.jpg,2.09,2.13,,1,0
Barbican Premium Malt,Aujan Industries Co.,Non-Alcoholic Beer,0,0,,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,,06/11/2019 20:31,https://untappd.com/c/826229040,https://untappd.com/beer/17426,https://untappd.com/brewery/4696,United Arab Emirates,Dubai,Dubai,"malty,sweet",,Bottle,826229040,17426,4696,https://untappd.s3.amazonaws.com/photos/2019_11_06/c2b8baf5f2d3cf7f25728a7767f8e2b9_raw.jpg,1.76,2.13,,0,0
Lech Free,Lech Browary Wielkopolski,Non-Alcoholic Beer,0,27,,,,,,,,,01/02/2020 16:15,https://untappd.com/c/861487863,https://untappd.com/beer/600532,https://untappd.com/brewery/7927,Poland,Poznań,województwo wielkopolskie,,,Can,861487863,600532,7927,https://untappd.s3.amazonaws.com/photos/2020_02_01/ad3360036631a0b9884e2625f8d46c55_raw.jpg,2.11,2.37,,0,0
"Łomża 0,0%",Browar Łomża,Non-Alcoholic Beer,0,0,Don’t remember it.,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,,09/02/2020 19:05,https://untappd.com/c/864969207,https://untappd.com/beer/2630288,https://untappd.com/brewery/7026,Poland,Łomża,województwo podlaskie,,,Bottle,864969207,2630288,7026,https://untappd.s3.amazonaws.com/photos/2020_02_09/e8a1663adb2fb3054aac19a4e6d7c324_raw.jpg,2.16,2.73,,0,0
Kwas Ostrobramski,PolBioEco,Kvass,0,0,Bought from the local Polski Sklep.,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,3.25,11/02/2020 01:06,https://untappd.com/c/865344744,https://untappd.com/beer/1715273,https://untappd.com/brewery/294041,Poland,,,,Mleczko Polish Deli,Bottle,865344744,1715273,294041,https://untappd.s3.amazonaws.com/photos/2020_02_11/b5d7b3a3015a587e76e18c182b028a5a_raw.jpg,2.43,3.28,,0,0
"Łomża Radler 0,0% Pigwa z Miętą",Browar Łomża,Non-Alcoholic Beer,0,0,"A hint of honey sweetness, a bit of mint and a touch of malt. It works for me.",Sudbury Hill,,,United Kingdom,51.5571,-0.334599,4,15/03/2020 12:16,https://untappd.com/c/878464862,https://untappd.com/beer/3156674,https://untappd.com/brewery/7026,Poland,Łomża,województwo podlaskie,"minty,sweetness,refreshing",Mleczko Polish Deli,Can,878464862,3156674,7026,https://untappd.s3.amazonaws.com/photos/2020_03_15/e3be569b392a2fb195676c2730710cfb_raw.jpg,2.67,3.5,,1,0
Warka Radler 0% Jabłko z Miętą / Apple with Mint,Browar Warka,Non-Alcoholic Beer,0,0,Another nice NA radler.,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,3.75,25/03/2020 03:56,https://untappd.com/c/880962087,https://untappd.com/beer/2559756,https://untappd.com/brewery/308,Poland,Warka,województwo mazowieckie,"minty,sweet,apple",Mleczko Polish Deli,Can,880962087,2559756,308,https://untappd.s3.amazonaws.com/photos/2020_03_25/dcae4d4159be3499518907d878b034b5_raw.jpg,2.5,3.01,,0,0
Warka Radler 0% Grejpfrut z Pomarańczą / Grapefruit with Orange,Browar Warka,Non-Alcoholic Beer,0,0,,Untappd at Home,,Everywhere,United States,34.2347,-77.9482,3.5,28/03/2020 07:22,https://untappd.com/c/881770100,https://untappd.com/beer/2560615,https://untappd.com/brewery/308,Poland,Warka,województwo mazowieckie,grapefruity,Mleczko Polish Deli,Can,881770100,2560615,308,https://untappd.s3.amazonaws.com/photos/2020_03_28/6eff55704d4d92dbac09577f0a3035b9_raw.jpg,2.78,3.16,,0,0
Without Original,St. Peter’s Brewery Co.,Non-Alcoholic Beer,0.05,0,Like one of those sweet malt drinks but with a bitter finish.,Sudbury,,,United Kingdom,51.5641,-0.32331,2.75,10/02/2019 14:22,https://untappd.com/c/711106836,https://untappd.com/beer/1684829,https://untappd.com/brewery/2855,England,Bungay,Suffolk,"malty,sweet",,Bottle,711106836,1684829,2855,https://untappd.s3.amazonaws.com/photos/2019_02_10/b44bddd8e959a3bb76ee0e06779b3f8d_raw.jpg,1.99,2.15,,1,0
Hallo Ich Bin Mikkeller Berliner Weisse 0.1%,Mikkeller,Non-Alcoholic Beer,0.1,0,Sour yoghurt vibes. Love this.,Sudbury,,,United Kingdom,51.5641,-0.32331,4.25,07/02/2019 13:19,https://untappd.com/c/709532652,https://untappd.com/beer/1501285,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,"fruity,light,sour,tart",,Bottle,709532652,1501285,2813,https://untappd.s3.amazonaws.com/photos/2019_02_07/d48ac5f3638e7dd8999c00ef6c682a64_raw.jpg,2.68,2.73,,1,0
Malta Guinness,Guinness Nigeria,Malt Beer,0.1,0,"Not too sweet, which makes it the best one of these I’ve tried!",Sudbury Hill,,,United Kingdom,51.5571,-0.334599,3.5,06/11/2019 20:49,https://untappd.com/c/826234463,https://untappd.com/beer/204580,https://untappd.com/brewery/297084,Nigeria,Ikeja,Lagos,"toffee,sweet",,Bottle,826234463,204580,297084,https://untappd.s3.amazonaws.com/photos/2019_11_06/bce6e80f364fa8a0c697cbfda2c275cd_raw.jpg,2.22,2.59,,0,0
Jever Fun,Friesisches Brauhaus zu Jever,Non-Alcoholic Beer,0.2,0,,,,,,,,,01/01/2020 22:41,https://untappd.com/c/850708084,https://untappd.com/beer/30677,https://untappd.com/brewery/124865,Germany,Jever,Niedersachsen,,,Bottle,850708084,30677,124865,https://untappd.s3.amazonaws.com/photos/2020_01_01/c0578b061ff1350fb893c5373dd5c16b_raw.jpg,2.48,2.5,,0,0
Beck's Non-Alcoholic / Alkoholfrei / Blue,Brauerei Beck,Non-Alcoholic Beer,0.3,12,,The Ranelagh,Bounds Green,Greater London,United Kingdom,51.6087,-0.12729,3,16/08/2015 18:38,https://untappd.com/c/215274702,https://untappd.com/beer/95908,https://untappd.com/brewery/95,Germany,Neustadt,Bremen,,,,215274702,95908,95,https://untappd.s3.amazonaws.com/photo/2015_08_16/88dcb525af4229a1e1aaa5ed6ecae1ab_raw.jpg,2.22,2.24,,0,0
Erdinger Alkoholfrei Zitrone,Erdinger Weissbräu,Non-Alcoholic Beer,0.3,0,Very lemony.,Hazi Aslanov,Bakı,Baki,Azərbaycan,40.3754,49.9312,3,23/01/2018 12:48,https://untappd.com/c/553984232,https://untappd.com/beer/2073507,https://untappd.com/brewery/1019,Germany,Erding,Bayern,"lemony,fruity",Bravo,Bottle,553984232,2073507,1019,https://untappd.s3.amazonaws.com/photos/2018_01_23/e84f25de223ec66b684188d6b0d66a92_raw.jpg,3.02,3.07,,0,0
Racing Beer,Mikkeller,Non-Alcoholic Beer,0.3,0,Could pass for a low abv gose. Impressive stuff.,High Halstow,,,United Kingdom,51.4487,0.560946,3.75,13/01/2019 15:36,https://untappd.com/c/700796394,https://untappd.com/beer/2524582,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,"light,citrus",,Can,700796394,2524582,2813,https://untappd.s3.amazonaws.com/photos/2019_01_13/93c93a8bb5369c90c59ddd592c686bdf_raw.jpg,3.14,3.25,,0,0
Weird Weather Non-Alcoholic Hazy IPA,Mikkeller,Non-Alcoholic Beer,0.3,0,"Shit photo, lovely NA IPA.",High Halstow,,,United Kingdom,51.4487,0.560946,3.75,13/01/2019 22:43,https://untappd.com/c/700991046,https://untappd.com/beer/2428751,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,"tropical,light,hoppy",,Can,700991046,2428751,2813,https://untappd.s3.amazonaws.com/photos/2019_01_13/6bf26410e6888c6930ba92b5b59d6df0_raw.jpg,3.31,3.32,,0,0
Drink'in The Sun (0.3%),Mikkeller,Non-Alcoholic Beer,0.3,37,Another great non-alc beer from Mikkeller.,Speldhurst,Speldhurst,,United Kingdom,51.1533,0.255635,3.75,30/01/2019 09:25,https://untappd.com/c/706543293,https://untappd.com/beer/380973,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,fruity,,Bottle,706543293,380973,2813,https://untappd.s3.amazonaws.com/photos/2019_01_30/4bcbd7c76bdf429fdf5761bbd4eccad7_raw.jpg,3.25,3.25,,0,0
Drink'in The Snow,Mikkeller,Non-Alcoholic Beer,0.3,20,I was hoping for more spice!,Speldhurst,Speldhurst,,United Kingdom,51.1533,0.255635,3,30/01/2019 09:33,https://untappd.com/c/706543481,https://untappd.com/beer/451842,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,,,Bottle,706543481,451842,2813,https://untappd.s3.amazonaws.com/photos/2019_01_30/a1b6fcd753431eb3a0a393e0568909ec_raw.jpg,2.83,2.87,,0,0
Henry & His Science,Mikkeller,Non-Alcoholic Beer,0.3,0,Mikkeller really leading the way with the non-alcs (and the alcs!). Sour and funky and holds its own against alcoholic equivalents.,Speldhurst,Speldhurst,,United Kingdom,51.1533,0.255635,4,30/01/2019 10:16,https://untappd.com/c/706544602,https://untappd.com/beer/2525974,https://untappd.com/brewery/2813,Denmark,Copenhagen,Region Hovedstaden,"funky,citrus",,Bottle,706544602,2525974,2813,https://untappd.s3.amazonaws.com/photos/2019_01_30/19f1936e66c6b73d1e2fb839a852ca9b_raw.jpg,3.15,3.19,,1,0
Fitbeer,FitBeer,Non-Alcoholic Beer,0.3,0,Just like a sweet malt beverage with some hop bitterness.,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,2.5,02/03/2019 23:31,https://untappd.com/c/719025587,https://untappd.com/beer/1770375,https://untappd.com/brewery/301437,England,,,"malty,sweet",,Bottle,719025587,1770375,301437,https://untappd.s3.amazonaws.com/photos/2019_03_02/953f56c7330963b666fcef671181d1ad_raw.jpg,2.64,3.2,,0,3
Farmhouse Ale,Coast Beer Co,Non-Alcoholic Beer,0.3,0,,Sudbury Hill,,,United Kingdom,51.5571,-0.334599,3.5,23/11/2019 20:39,https://untappd.com/c/832991808,https://untappd.com/beer/3144090,https://untappd.com/brewery/425867,Scotland,Edinburgh,"City of Edinburgh,Midlothian",,,Can,832991808,3144090,425867,https://untappd.s3.amazonaws.com/photos/2019_11_23/97a9316d423fb8531b0dfd6fd8bb0ef8_raw.jpg,3,3.46,,0,0
Erdinger Alkoholfrei,Erdinger Weissbräu,Non-Alcoholic Beer,0.4,0,"Great head, weird flavour!!",Bohemia Bar,North Finchley,Greater London,United Kingdom,51.6153,-0.176607,3,08/08/2015 18:07,https://untappd.com/c/212160756,https://untappd.com/beer/32887,https://untappd.com/brewery/1019,Germany,Erding,Bayern,,,,212160756,32887,1019,,2.82,2.83,,0,0
Special Effects,Brooklyn Brewery,Non-Alcoholic Beer,0.4,0,"My memory fails me, but I think it was decent.",Enfield,Enfield,Greater London,United Kingdom,51.6498,-0.0755708,,05/11/2019 06:56,https://untappd.com/c/825927549,https://untappd.com/beer/2942127,https://untappd.com/brewery/259,United States,Brooklyn,NY,,Waitrose & Partners,Bottle,825927549,2942127,259,https://untappd.s3.amazonaws.com/photos/2019_11_05/b20b79af14a05c46d3d60f50f1d6da37_raw.jpg,3.13,3.14,,0,0
Clausthaler Original / Premium,Radeberger Gruppe,Non-Alcoholic Beer,0.49,29,Another nice non-alc,,,,,,,3.5,19/05/2017 19:37,https://untappd.com/c/453868327,https://untappd.com/beer/56106,https://untappd.com/brewery/4936,Germany,Frankfurt am Main,Hessen,"malty,light,sweet,dry",salavat,Bottle,453868327,56106,4936,https://untappd.s3.amazonaws.com/photo/2017_05_19/99082434c01764029d107d599647e7b8_raw.jpg,2.41,2.42,,2,0
Nanny State,BrewDog,Non-Alcoholic Beer,0.5,45,,BrewDog Camden,London,Greater London,United Kingdom,51.5383,-0.140923,2,25/07/2014 22:21,https://untappd.com/c/102091401,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,102091401,10839,241,,2.73,2.73,,0,0
Shandy Bass,Bass Brewers,Shandy / Radler,0.5,0,Can,,,,,,,4,28/04/2015 18:24,https://untappd.com/c/177256001,https://untappd.com/beer/154682,https://untappd.com/brewery/85,England,Shamlesbury,Lancashire,,,,177256001,154682,85,,2.86,3.12,,0,0
Traditional Ginger Beer,Fentimans North America,Ginger Beer,0.5,0,Too much ginger for my taste.,Crooked Chimney,Welwyn Garden City,Hertfordshire,United Kingdom,51.7968,-0.247024,2.5,10/03/2016 22:51,https://untappd.com/c/286101542,https://untappd.com/beer/1050364,https://untappd.com/brewery/165478,Canada,Burnaby,BC,,,,286101542,1050364,165478,https://untappd.s3.amazonaws.com/photo/2016_03_10/6a7df706f47fcfc92d9e899e0bdc7211_raw.jpg,0,0,,0,0
Paulaner Hefe-Weißbier Alkoholfrei,Paulaner Brauerei,Non-Alcoholic Beer,0.5,10,"The wheat taste is there, but nothing more",Cavan Crystal Hotel,Cavan,Co Cavan,Ireland,53.983,-7.34104,3,12/08/2016 21:27,https://untappd.com/c/347484326,https://untappd.com/beer/87078,https://untappd.com/brewery/972,Germany,Munich,Bayern,,,,347484326,87078,972,https://untappd.s3.amazonaws.com/photo/2016_08_12/6987ba3138a2f28c0404fd863054d153_raw.jpg,2.73,2.74,,0,0
Alkoholfrei (TAP03),Schneider Weisse G. Schneider & Sohn,Non-Alcoholic Beer,0.5,13,A bit disappointing,Bohemia Bar,North Finchley,Greater London,United Kingdom,51.6153,-0.176607,3.25,10/09/2016 22:41,https://untappd.com/c/359043767,https://untappd.com/beer/29061,https://untappd.com/brewery/1023,Germany,Kelheim,Bayern,,,,359043767,29061,1023,https://untappd.s3.amazonaws.com/photo/2016_09_10/d103dc2055bf4a71f5a3146696bd599f_raw.jpg,2.84,2.86,,0,0
Baltika #0 Non-Alcoholic,Baltika Breweries (Балтика),Non-Alcoholic Beer,0.5,0,,,,,,,,1.75,28/04/2017 21:58,https://untappd.com/c/445534324,https://untappd.com/beer/20092,https://untappd.com/brewery/999,Russia,Saint Petersburg,Санкт-Петербург,"light,sweet",salavat,Can,445534324,20092,999,https://untappd.s3.amazonaws.com/photo/2017_04_28/0ed323ed24d0d6a96d8e215942772914_raw.jpg,2.34,2.44,,0,0
Zhiguli Barnoe Non-Alcoholic (Жигули Барное Безалкогольное),Moscow Brewing Company (Московская Пивоваренная Компания),Non-Alcoholic Beer,0.5,0,Great hops for a non-alc!!! Enjoyed it,,,,,,,3.5,06/05/2017 20:43,https://untappd.com/c/448866589,https://untappd.com/beer/1516764,https://untappd.com/brewery/7165,Russia,Mytishchi,Московская область,,,Can,448866589,1516764,7165,https://untappd.s3.amazonaws.com/photo/2017_05_06/7687570a979d2137bc0f180fba53c720_raw.jpg,2.75,2.95,,0,0
Bely Medved Bezalkogolnoe (Белый Медведь Безалкогольное),AB InBev Efes,Non-Alcoholic Beer,0.5,0,,,,,,,,2.25,08/05/2017 20:48,https://untappd.com/c/449944651,https://untappd.com/beer/637344,https://untappd.com/brewery/33116,Russia,Moscow,Москва,,salavat,Bottle,449944651,637344,33116,https://untappd.s3.amazonaws.com/photo/2017_05_08/30c7541bc8adf1d33552e42e83f5e61a_raw.jpg,2.09,3.33,,0,0
Sibirskaya Korona Bezalkogolnoe (Сибирская Корона Безалкогольное),AB InBev Efes,Non-Alcoholic Beer,0.5,0,,,,,,,,2,12/05/2017 19:49,https://untappd.com/c/451015299,https://untappd.com/beer/347309,https://untappd.com/brewery/33116,Russia,Moscow,Москва,,,Bottle,451015299,347309,33116,https://untappd.s3.amazonaws.com/photo/2017_05_12/f0c961436f00c706c38922be314a03e5_raw.jpg,2.28,3.02,,1,0
Tuborg Non-Alcoholic,Carlsberg Group,Non-Alcoholic Beer,0.5,0,,,,,,,,3,26/05/2017 23:29,https://untappd.com/c/456884314,https://untappd.com/beer/1546178,https://untappd.com/brewery/344,Denmark,Copenhagen,Region Hovedstaden,,salavat,Bottle,456884314,1546178,344,https://untappd.s3.amazonaws.com/photo/2017_05_26/2ee2d421434614216a35624de8bd545b_raw.jpg,2.29,2.84,,0,0
Zlatý Bažant Nealko,Heineken Slovensko,Non-Alcoholic Beer,0.5,0,,,,,,,,2.25,01/06/2017 21:19,https://untappd.com/c/459755352,https://untappd.com/beer/228667,https://untappd.com/brewery/5721,Slovakia,Hurbanovo,,soft,salavat,Bottle,459755352,228667,5721,https://untappd.s3.amazonaws.com/photo/2017_06_02/c7780d1758a43399a25e99cd9ef21abb_raw.jpg,2.4,2.76,,0,0
